"dates","means","Type","country","Low","High","zeta_0_true","xi_0_true","zeta_1_true","xi_1_true"
2020-01-18,1.00031470670924,"Misidentified_Bayesian","hongkong",0.00011171394429667,2.99622431784179,2,18,2,8
2020-01-18,NA,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-18,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-19,0.791262950432119,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-19,1,"Misidentified_EpiEstim(no sliding)","hongkong",6.34421478143732e-09,2.99573240043829,2,18,2,8
2020-01-19,1.18046945326227,"Misidentified_Bayesian","hongkong",0.254975443817555,2.94865132917179,2,18,2,8
2020-01-19,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-20,0.906564070955202,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-20,0.929084956401559,"Misidentified_Bayesian","hongkong",0.0654459002570751,2.64988108930326,2,18,2,8
2020-01-20,1,"Misidentified_EpiEstim(no sliding)","hongkong",6.34421478143732e-09,2.99573240043829,2,18,2,8
2020-01-20,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0.649209153898383,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0.938790987805561,"Misidentified_Bayesian","hongkong",0.0829721590092537,2.64811115267695,2,18,2,8
2020-01-21,1.00595516735351,"Misidentified_EpiEstim(no sliding)","hongkong",0.000254186126101418,3.00621470872798,2,18,2,8
2020-01-22,0,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-22,0.684721321844695,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-22,0.936243990438121,"Misidentified_Bayesian","hongkong",0.0826865696724548,2.63909968170271,2,18,2,8
2020-01-22,1.01408655504898,"Misidentified_EpiEstim(no sliding)","hongkong",0.000634678485761939,3.01956000191064,2,18,2,8
2020-01-23,0.235025768010216,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-23,0.756112013093132,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-23,0.945836054481856,"Misidentified_Bayesian","hongkong",0.0906477157730882,2.64751006508845,2,18,2,8
2020-01-23,1.02087269722371,"Misidentified_EpiEstim(no sliding)","hongkong",0.00105059666106181,3.02784982280883,2,18,2,8
2020-01-24,0.847609164714623,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
