"dates","means","Type","country","Low","High","zeta_0_true","xi_0_true","zeta_1_true","xi_1_true"
2020-01-19,1.00154242732407,"Misidentified_Bayesian","australia",0.000117216940483382,3.00186666646087,2,8,2,18
2020-01-19,NA,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-19,NA,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-20,0.89406499340524,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-20,1,"Misidentified_EpiEstim(no sliding)","australia",6.34421478143732e-09,2.99573240043829,2,8,2,18
2020-01-20,2.34662899125773,"Misidentified_Bayesian","australia",1.2521272996813,4.15581937078484,2,8,2,18
2020-01-20,NA,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-21,0.541492511598451,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-21,0.976057422660465,"Misidentified_Bayesian","australia",0.250185447498731,2.39391188066233,2,8,2,18
2020-01-21,1.001,"Misidentified_EpiEstim(no sliding)","australia",4.23696412432921e-05,2.99750183625519,2,8,2,18
2020-01-21,NA,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-22,0,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-22,0.593324338087188,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-22,0.922009527771091,"Misidentified_Bayesian","australia",0.18960834844608,2.34857898190042,2,8,2,18
2020-01-22,1.00990350377391,"Misidentified_EpiEstim(no sliding)","australia",0.000423639313887696,3.01313768173621,2,8,2,18
2020-01-23,0.750762943841478,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-23,0.953996274208176,"Misidentified_Bayesian","australia",0.240916239559735,2.3563072000503,2,8,2,18
2020-01-23,1.02402041565093,"Misidentified_EpiEstim(no sliding)","australia",0.00127390187503827,3.03701499521187,2,8,2,18
2020-01-23,1.04681274900398,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-24,0.45538278740882,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-24,0.68635545955455,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-24,1.02960892965299,"Misidentified_EpiEstim(no sliding)","australia",0.00187319949228796,3.04260822947684,2,8,2,18
2020-01-24,1.03414598302247,"Misidentified_Bayesian","australia",0.289579009670251,2.46470587000317,2,8,2,18
2020-01-25,0.399859897833672,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-25,0.729967146879421,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-25,1.02704740571801,"Misidentified_EpiEstim(no sliding)","australia",0.00240012394076303,3.02923702118469,2,8,2,18
2020-01-25,1.10537881160917,"Misidentified_Bayesian","australia",0.350888872349825,2.54175592533542,2,8,2,18
2020-01-26,0.7879681313956,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-26,0.858950773311061,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-26,0.933455915156959,"Misidentified_Bayesian","australia",0.208794399279118,2.33061950945687,2,8,2,18
2020-01-26,1.02196431194763,"Misidentified_EpiEstim(no sliding)","australia",0.00255554226581396,3.00501824626767,2,8,2,18
2020-01-26,1.10387067290436,"Misidentified_EpiEstim(weekly sliding)","australia",0.0119633645749799,3.13158492357272,2,8,2,18
2020-01-27,0.62448866908002,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-27,0.846164320421546,"Misidentified_Bayesian","australia",0.162077822158605,2.18835614826504,2,8,2,18
2020-01-27,0.881843454197201,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-27,1.00348074277623,"Misidentified_EpiEstim(no sliding)","australia",0.00276274830045652,2.95244111994648,2,8,2,18
2020-01-27,1.10018712081421,"Misidentified_EpiEstim(weekly sliding)","australia",0.0164541602985097,3.08507411911327,2,8,2,18
2020-01-28,0.707386653385504,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
