"dates","means","Type","country","Low","High","zeta_0_true","xi_0_true","zeta_1_true","xi_1_true"
2020-01-18,1.00030733905781,"Misidentified_Bayesian","hongkong",0.000116584116453664,2.9975684683939,8,8,2,18
2020-01-18,NA,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-18,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-19,0.791262950432119,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-19,1,"Misidentified_EpiEstim(no sliding)","hongkong",6.34421478143732e-09,2.99573240043829,8,8,2,18
2020-01-19,2.89933100726832,"Misidentified_Bayesian","hongkong",1.82597797840416,4.18592225183666,8,8,2,18
2020-01-19,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-20,0.756527229657815,"Misidentified_Bayesian","hongkong",0.216224157706467,1.83461573664386,8,8,2,18
2020-01-20,0.906564070955202,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-20,1.002,"Misidentified_EpiEstim(no sliding)","hongkong",8.47329382718028e-05,2.99927127207208,8,8,2,18
2020-01-20,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0.649209153898383,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0.768617304887989,"Misidentified_Bayesian","hongkong",0.236523263273703,1.83205525577987,8,8,2,18
2020-01-21,1.02095516735351,"Misidentified_EpiEstim(no sliding)","hongkong",0.000889635581529078,3.03275624598138,8,8,2,18
2020-01-22,0,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-22,0.684721321844695,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-22,0.843574971036025,"Misidentified_Bayesian","hongkong",0.316998627641033,1.89162070362037,8,8,2,18
2020-01-22,1.05802874724117,"Misidentified_EpiEstim(no sliding)","hongkong",0.00380885810992109,3.09651259846618,8,8,2,18
2020-01-23,0.235025768010216,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-23,0.756112013093132,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-23,0.803489813900307,"Misidentified_Bayesian","hongkong",0.274814526382425,1.8498239497967,8,8,2,18
2020-01-23,1.08863203904293,"Misidentified_EpiEstim(no sliding)","hongkong",0.00457742752711009,3.14734548306181,8,8,2,18
2020-01-24,0.847609164714623,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-24,0.871687220966243,"Misidentified_Bayesian","hongkong",0.318876326259178,1.93569637589142,8,8,2,18
2020-01-24,0.990001316805276,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-24,1.2250205568213,"Misidentified_EpiEstim(no sliding)","hongkong",0.0174211068724931,3.37476170516553,8,8,2,18
2020-01-25,0.653215699025832,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-25,0.810926836110726,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-25,0.862063249404016,"Misidentified_Bayesian","hongkong",0.292512571027134,1.92594165398941,8,8,2,18
2020-01-25,1.25976362394528,"Misidentified_EpiEstim(no sliding)","hongkong",0.0220956956063409,3.41197420660106,8,8,2,18
2020-01-25,1.61580282669427,"Misidentified_EpiEstim(weekly sliding)","hongkong",0.0779481092779818,4.00219339465463,8,8,2,18
2020-01-26,0.665732500205288,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-26,0.826111527422554,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-26,0.889837790290902,"Misidentified_Bayesian","hongkong",0.269231161831346,1.98604595178609,8,8,2,18
2020-01-26,1.41995731909299,"Misidentified_EpiEstim(no sliding)","hongkong",0.0440937940572326,3.64823601282428,8,8,2,18
2020-01-26,1.96963532991663,"Misidentified_EpiEstim(weekly sliding)","hongkong",0.167595280008189,4.52173986733234,8,8,2,18
2020-01-27,0.798775737161902,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-27,0.806965963675302,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-27,0.933805960784737,"Misidentified_Bayesian","hongkong",0.27917255395427,2.03371929886219,8,8,2,18
2020-01-27,1.45515189059816,"Misidentified_EpiEstim(no sliding)","hongkong",0.0669678907601855,3.63756898955356,8,8,2,18
2020-01-27,2.27428813647393,"Misidentified_EpiEstim(weekly sliding)","hongkong",0.297781378226918,4.88991628403298,8,8,2,18
2020-01-28,0.751787492982473,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-28,0.901746072785059,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-28,0.982894421144129,"Misidentified_Bayesian","hongkong",0.326502886690252,2.06503448916773,8,8,2,18
2020-01-28,1.43032750987588,"Misidentified_EpiEstim(no sliding)","hongkong",0.0741242175240868,3.51139303623496,8,8,2,18
2020-01-28,2.43649942199655,"Misidentified_EpiEstim(weekly sliding)","hongkong",0.43881101927946,4.96033363484201,8,8,2,18
