"dates","means","Type","country","Low","High","zeta_0_true","xi_0_true","zeta_1_true","xi_1_true"
2020-01-18,1.00056953137646,"Misidentified_Bayesian","hongkong",0.000127552742008084,2.99763199876573,4,8,2,18
2020-01-18,NA,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-18,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-19,0.791262950432119,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-19,1,"Misidentified_EpiEstim(no sliding)","hongkong",6.34421478143732e-09,2.99573240043829,4,8,2,18
2020-01-19,4.91243908232875,"Misidentified_Bayesian","hongkong",1.2720505867252,9.94142561044198,4,8,2,18
2020-01-19,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-20,0.818049665176273,"Misidentified_Bayesian","hongkong",0.1589666648633,2.13678613256033,4,8,2,18
2020-01-20,0.906564070955202,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-20,1.002,"Misidentified_EpiEstim(no sliding)","hongkong",8.47329382718028e-05,2.99927127207208,4,8,2,18
2020-01-20,NA,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0.649209153898383,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-21,0.819712893476476,"Misidentified_Bayesian","hongkong",0.165924315194571,2.12766747877734,4,8,2,18
2020-01-21,1.00995516735351,"Misidentified_EpiEstim(no sliding)","hongkong",0.00042363931421546,3.01329245199555,4,8,2,18
2020-01-22,0,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-22,0.684721321844695,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-22,0.869890464303219,"Misidentified_Bayesian","hongkong",0.221465604927368,2.16342445596644,4,8,2,18
2020-01-22,1.02810490367283,"Misidentified_EpiEstim(no sliding)","hongkong",0.00210363760851958,3.04383104193795,4,8,2,18
2020-01-23,0.235025768010216,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-23,0.756112013093132,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-23,0.866458946373466,"Misidentified_Bayesian","hongkong",0.213557508128823,2.1555383672448,4,8,2,18
2020-01-23,1.06069004727291,"Misidentified_EpiEstim(no sliding)","hongkong",0.00273739088807237,3.09830406811967,4,8,2,18
2020-01-24,0.847609164714623,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-24,0.926826982978902,"Misidentified_Bayesian","hongkong",0.256181207829905,2.23117434814902,4,8,2,18
2020-01-24,0.990001316805276,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-24,1.12716630651532,"Misidentified_EpiEstim(no sliding)","hongkong",0.0101028200443371,3.20354814782237,4,8,2,18
2020-01-25,0.653215699025832,"True(SI, diagnosed)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-25,0.810926836110726,"True(GI, infected)","hongkong",NA,NA,NA,NA,NA,NA
2020-01-25,0.925172719167883,"Misidentified_Bayesian","hongkong",0.237374777097151,2.2270464811412,4,8,2,18
2020-01-25,1.18085717642201,"Misidentified_EpiEstim(no sliding)","hongkong",0.0152237763704827,3.27449184857378,4,8,2,18
